CardImageURLs:	
PE/S4_-_Corporate_Light_Cruiser_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S4_-_Corporate_Light_Cruiser_PE.jpg
UE/S4_-_Corporate_Light_Cruiser_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/S4_-_Corporate_Light_Cruiser_UE.jpg
PE/S4_-_Corporate_Minesweeper_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S4_-_Corporate_Minesweeper_PE.jpg
UE/S4_-_Corporate_Minesweeper_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/S4_-_Corporate_Minesweeper_UE.jpg
PE/S5_-_Corporate_Scout_Cruiser_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S5_-_Corporate_Scout_Cruiser_PE.jpg
UE/S5_-_Corporate_Scout_Cruiser_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/S5_-_Corporate_Scout_Cruiser_UE.jpg
AT/S5_-_Corporate_Spy_Ship_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/S5_-_Corporate_Spy_Ship_AT.jpg
PE/S6_-_Corporate_Heavy_Cruiser_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S6_-_Corporate_Heavy_Cruiser_PE.jpg
UE/S6_-_Corporate_Heavy_Cruiser_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/S6_-_Corporate_Heavy_Cruiser_UE.jpg
PE/S7_-_Corporate_Battlecruiser_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S7_-_Corporate_Battlecruiser_PE.jpg
UE/S7_-_Corporate_Battlecruiser_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/S7_-_Corporate_Battlecruiser_UE.jpg
PE/S7_-_Corporate_Command_Cruiser_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S7_-_Corporate_Command_Cruiser_PE.jpg
UE/S7_-_Corporate_Command_Cruiser_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/S7_-_Corporate_Command_Cruiser_UE.jpg
PE/S8_-_Corporate_Dreadnought_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S8_-_Corporate_Dreadnought_PE.jpg
UE/S8_-_Corporate_Dreadnought_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/S8_-_Corporate_Dreadnought_UE.jpg
PE/S9_-_Corporate_Battleship_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S9_-_Corporate_Battleship_PE.jpg
UE/S9_-_Corporate_Battleship_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/S9_-_Corporate_Battleship_UE.jpg
AT/S10_-_Corporate_Flagship_AT.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AT/S10_-_Corporate_Flagship_AT.jpg
Pir/S1_-_Corporate_Pirate_Patrol_Scout_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S1_-_Corporate_Pirate_Patrol_Scout_Pir.jpg
Pir/S1_-_Corporate_Pirate_Patrol_Ship_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S1_-_Corporate_Pirate_Patrol_Ship_Pir.jpg
Pir/S2_-_Corporate_Pirate_Raider_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S2_-_Corporate_Pirate_Raider_Pir.jpg
Pir/S2_-_Corporate_Pirate_Tug_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S2_-_Corporate_Pirate_Tug_Pir.jpg
Pir/S3_-_Corporate_Pirate_Stealth_Destroyer_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S3_-_Corporate_Pirate_Stealth_Destroyer_Pir.jpg
AF/S4_-_Corporate_Pirate_Assault_Destroyer_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S4_-_Corporate_Pirate_Assault_Destroyer_AF.jpg
Pir/S4_-_Corporate_Pirate_Landing_Cruiser_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S4_-_Corporate_Pirate_Landing_Cruiser_Pir.jpg
Pir/S4_-_Corporate_Pirate_Light_Cruiser_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S4_-_Corporate_Pirate_Light_Cruiser_Pir.jpg
Pir/S4_-_Corporate_Pirate_Light_Enforcer_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S4_-_Corporate_Pirate_Light_Enforcer_Pir.jpg
Pir/S5_-_Corporate_Pirate_Assault_Cruiser_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S5_-_Corporate_Pirate_Assault_Cruiser_Pir.jpg
Pir/S5_-_Corporate_Pirate_Heavy_Cruiser_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S5_-_Corporate_Pirate_Heavy_Cruiser_Pir.jpg
Pir/S5_-_Corporate_Pirate_Spy_Ship_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S5_-_Corporate_Pirate_Spy_Ship_Pir.jpg
Pir/S6_-_Corporate_Pirate_Battlecruiser_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S6_-_Corporate_Pirate_Battlecruiser_Pir.jpg
Pir/S6_-_Corporate_Pirate_Enforcer_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S6_-_Corporate_Pirate_Enforcer_Pir.jpg
AF/S6_-_Corporate_Pirate_Stealth_Raider_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S6_-_Corporate_Pirate_Stealth_Raider_AF.jpg
Pir/S7_-_Corporate_Pirate_Stealth_Cruiser_Pir.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pir/S7_-_Corporate_Pirate_Stealth_Cruiser_Pir.jpg
AF/S2_-_Drone_Escort_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S2_-_Drone_Escort_AF.jpg
AF/S2_-_Drone_Ore_Freighter_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S2_-_Drone_Ore_Freighter_AF.jpg
AF/S3_-_Drone_Patrol_Support_Ship_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S3_-_Drone_Patrol_Support_Ship_AF.jpg
AF/S3_-_Drone_War_Freighter_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S3_-_Drone_War_Freighter_AF.jpg
AF/S4_-_Drone_Converter_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S4_-_Drone_Converter_AF.jpg
AF/S5_-_Drone_Deflector_Cruiser_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S5_-_Drone_Deflector_Cruiser_AF.jpg
AF/S5_-_Drone_Heavy_Escort_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S5_-_Drone_Heavy_Escort_AF.jpg
AF/S6_-_Drone_Bombardment_Cruiser_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S6_-_Drone_Bombardment_Cruiser_AF.jpg
AF/S6_-_Drone_Command_Ship_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S6_-_Drone_Command_Ship_AF.jpg
AF/S7_-_Drone_Heavy_Bombardier_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S7_-_Drone_Heavy_Bombardier_AF.jpg
AF/S7_-_Drone_Heavy_Deflector_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S7_-_Drone_Heavy_Deflector_AF.jpg
AF/S2_-_Erodi_Science_Craft_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S2_-_Erodi_Science_Craft_AF.jpg
AF/S3_-_Erodi_Scout_Destroyer_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S3_-_Erodi_Scout_Destroyer_AF.jpg
AF/S4_-_Erodi_Light_Cruiser_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S4_-_Erodi_Light_Cruiser_AF.jpg
AF/S4_-_Erodi_Light_Nova_Cruiser_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S4_-_Erodi_Light_Nova_Cruiser_AF.jpg
AF/S4_-_Erodi_Light_War_Cruiser_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S4_-_Erodi_Light_War_Cruiser_AF.jpg
AF/S5_-_Erodi_Command_Cruiser_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S5_-_Erodi_Command_Cruiser_AF.jpg
AF/S5_-_Erodi_Heavy_Cruiser_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S5_-_Erodi_Heavy_Cruiser_AF.jpg
AF/S6_-_Erodi_Heavy_War_Cruiser_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S6_-_Erodi_Heavy_War_Cruiser_AF.jpg
AF/S7_-_Erodi_Battlecruiser_AF.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/AF/S7_-_Erodi_Battlecruiser_AF.jpg
GI/S1_-_Gekonauak_Hornet_1of2_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S1_-_Gekonauak_Hornet_1of2_GI.jpg
GI/S1_-_Gekonauak_Hornet_2of2_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S1_-_Gekonauak_Hornet_2of2_GI.jpg
GI/S2_-_Gekonauak_Stinger_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S2_-_Gekonauak_Stinger_GI.jpg
GI/S3_-_Gekonauak_Needle_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S3_-_Gekonauak_Needle_GI.jpg
GI/S3_-_Gekonauak_Swarmer_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S3_-_Gekonauak_Swarmer_GI.jpg
GI/S3_-_Gekonauak_Wasp_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S3_-_Gekonauak_Wasp_GI.jpg
GI/S4_-_Gekonauak_Apprentice_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S4_-_Gekonauak_Apprentice_GI.jpg
GI/S4_-_Gekonauak_Kamikaze_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S4_-_Gekonauak_Kamikaze_GI.jpg
GI/S4_-_Gekonauak_Trainee_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S4_-_Gekonauak_Trainee_GI.jpg
GI/S5_-_Gekonauak_Soldier_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S5_-_Gekonauak_Soldier_GI.jpg
GI/S5_-_Gekonauak_Subwarrior_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S5_-_Gekonauak_Subwarrior_GI.jpg
GI/S5_-_Gekonauak_Worker_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S5_-_Gekonauak_Worker_GI.jpg
GI/S6_-_Gekonauak_Commander_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S6_-_Gekonauak_Commander_GI.jpg
GI/S6_-_Gekonauak_Warrior_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S6_-_Gekonauak_Warrior_GI.jpg
GI/S7_-_Geko_Samurai_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S7_-_Geko_Samurai_GI.jpg
GI/S7_-_Gekonauak_Queen_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S7_-_Gekonauak_Queen_GI.jpg
GI/S8_-_Gekonauak_King_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S8_-_Gekonauak_King_GI.jpg
GI/S8_-_Gekonauak_Shogun_Warrior_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S8_-_Gekonauak_Shogun_Warrior_GI.jpg
PE/S3_-_Indirigan_Nomads_Escort_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S3_-_Indirigan_Nomads_Escort_PE.jpg
PE/S3_-_Indirigan_Light_Carrier_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S3_-_Indirigan_Light_Carrier_PE.jpg
PE/S4_-_Indirigan_Nomads_Frigate_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S4_-_Indirigan_Nomads_Frigate_PE.jpg
PE/S5_-_Indirigan_Nomads_Destroyer_1-2_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S5_-_Indirigan_Nomads_Destroyer_1-2_PE.jpg
PE/S5_-_Indirigan_Nomads_Destroyer_2-2_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S5_-_Indirigan_Nomads_Destroyer_2-2_PE.jpg
UE/S5_-_Indirigan_Nomads_Destroyer_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/S5_-_Indirigan_Nomads_Destroyer_UE.jpg
PE/S6_-_Indirigan_Light_Cruiser_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S6_-_Indirigan_Light_Cruiser_PE.jpg
UE/S6_-_Indirigan_Light_Cruiser_UE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/UE/S6_-_Indirigan_Light_Cruiser_UE.jpg
PE/S6_-_Indirigan_Nomads_Medium_Cruiser_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S6_-_Indirigan_Nomads_Medium_Cruiser_PE.jpg
Pro/S7_-_Command_Cruiser_-_Grand_Chieftains_Tribe_Cruiser_Pro7.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S7_-_Command_Cruiser_-_Grand_Chieftains_Tribe_Cruiser_Pro7.jpg
PE/S7_-_Indirigan_Heavy_Cruiser_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S7_-_Indirigan_Heavy_Cruiser_PE.jpg
PE/S8_-_Indirigan_Nomads_Battlecruiser_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S8_-_Indirigan_Nomads_Battlecruiser_PE.jpg
PE/S8_-_Indirigan_Heavy_Carrier_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S8_-_Indirigan_Heavy_Carrier_PE.jpg
PE/S9_-_Indirigan_Dreadnought_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S9_-_Indirigan_Dreadnought_PE.jpg
PE/S10_-_Indirigan_Battleship_PE.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/PE/S10_-_Indirigan_Battleship_PE.jpg
GI/S3_-_Andromeda_Bound_Freighter_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S3_-_Andromeda_Bound_Freighter_GI.jpg
GI/S4_-_Heavy_Freighter_-_Andromeda_Bound_Freighter_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S4_-_Heavy_Freighter_-_Andromeda_Bound_Freighter_GI.jpg
GI/S5_-_Survey_Cruiser_-_Andromeda_Bound_Cruiser_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S5_-_Survey_Cruiser_-_Andromeda_Bound_Cruiser_GI.jpg
GI/S6_-_Command_Cruiser_-_Andromeda_Bound_Cruiser_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S6_-_Command_Cruiser_-_Andromeda_Bound_Cruiser_GI.jpg
GI/S7_-_Battlecruiser_-_Andromeda_Bound_Cruiser_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S7_-_Battlecruiser_-_Andromeda_Bound_Cruiser_GI.jpg
GI/S7_-_Munitions_Cruiser_-_Andromeda_Bound_Cruiser_GI.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/GI/S7_-_Munitions_Cruiser_-_Andromeda_Bound_Cruiser_GI.jpg
Pro/S2_-_Council_of_Six_Tribe_Patrol_Ship_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S2_-_Council_of_Six_Tribe_Patrol_Ship_Pro6.jpg
Pro/S3_-_Council_of_Six_Tribe_Escort_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S3_-_Council_of_Six_Tribe_Escort_Pro6.jpg
Pro/S4_-_Scout_Ship_-_Council_of_Six_Tribe_Scout_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S4_-_Scout_Ship_-_Council_of_Six_Tribe_Scout_Pro6.jpg
Pro/S5_-_Command_Destroyer_-_Council_of_Six_Tribe_Destroyer_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S5_-_Command_Destroyer_-_Council_of_Six_Tribe_Destroyer_Pro6.jpg
Pro/S6_-_Medium_Cruiser_-_Council_of_Six_Tribe_Cruiser_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S6_-_Medium_Cruiser_-_Council_of_Six_Tribe_Cruiser_Pro6.jpg
Pro/S7_-_Command_Cruiser_-_Council_of_Six_Tribe_Cruiser_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S7_-_Command_Cruiser_-_Council_of_Six_Tribe_Cruiser_Pro6.jpg
Pro/S7_-_Diplomatic_Cruiser_-_Council_of_Six_Tribe_Cruiser_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S7_-_Diplomatic_Cruiser_-_Council_of_Six_Tribe_Cruiser_Pro6.jpg
Pro/S7_-_Heavy_War_Cruiser_-_Council_of_Six_Tribe_Cruiser_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S7_-_Heavy_War_Cruiser_-_Council_of_Six_Tribe_Cruiser_Pro6.jpg
Pro/S7_-_Super_Heavy_Cruiser_-_Council_of_Six_Tribe_Cruiser_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S7_-_Super_Heavy_Cruiser_-_Council_of_Six_Tribe_Cruiser_Pro6.jpg
Pro/S8_-_Council_of_Six_Tribe_Battlecruiser_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S8_-_Council_of_Six_Tribe_Battlecruiser_Pro6.jpg
Pro/S9_-_Council_of_Six_Tribe_Dreadnought_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S9_-_Council_of_Six_Tribe_Dreadnought_Pro6.jpg
Pro/S10_-_Council_of_Six_Tribe_Battleship_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S10_-_Council_of_Six_Tribe_Battleship_Pro6.jpg
Pro/S2_-_Garshain_Tribe_Patrol_Ship_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S2_-_Garshain_Tribe_Patrol_Ship_Pro6.jpg
Pro/S3_-_Garshain_Tribe_Escort_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S3_-_Garshain_Tribe_Escort_Pro6.jpg
Pro/S4_-_Garshain_Tribe_Frigate_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S4_-_Garshain_Tribe_Frigate_Pro6.jpg
Pro/S5_-_Command_Destroyer_-_Garshain_Tribe_Destroyer_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S5_-_Command_Destroyer_-_Garshain_Tribe_Destroyer_Pro6.jpg
Pro/S6_-_Medium_Carrier_-_Garshain_Tribe_Med._Carrier_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S6_-_Medium_Carrier_-_Garshain_Tribe_Med._Carrier_Pro6.jpg
Pro/S7_-_Command_Cruiser_-_Garshain_Tribe_Cmd._Cruiser_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S7_-_Command_Cruiser_-_Garshain_Tribe_Cmd._Cruiser_Pro6.jpg
Pro/S7_-_Heavy_Carrier_-_Garshain_Tribe_Hvy._Carrier_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S7_-_Heavy_Carrier_-_Garshain_Tribe_Hvy._Carrier_Pro6.jpg
Pro/S8_-_Garshain_Tribe_Battlecarrier_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S8_-_Garshain_Tribe_Battlecarrier_Pro6.jpg
Pro/S9_-_Dreadnought_Carrier_-_Garshain_Tribe_Drdnt._Carrier_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S9_-_Dreadnought_Carrier_-_Garshain_Tribe_Drdnt._Carrier_Pro6.jpg
Pro/S10_-_Garshain_Battleship_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S10_-_Garshain_Battleship_Pro6.jpg
Pro/S2_-_Gray_Death_Tribe_Patrol_Ship_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S2_-_Gray_Death_Tribe_Patrol_Ship_Pro6.jpg
Pro/S3_-_Gray_Death_Tribe_Escort_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S3_-_Gray_Death_Tribe_Escort_Pro6.jpg
Pro/S4_-_Space_Boarding_Ship_-_Gray_Death_Tribe_Boarding_Ship_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S4_-_Space_Boarding_Ship_-_Gray_Death_Tribe_Boarding_Ship_Pro6.jpg
Pro/S5_-_Command_Destroyer_-_Gray_Death_Tribe_Destroyer_Pro6.jpg	https://raw.githubusercontent.com/ericbsmith42/LackeyCCG-GalacticEmpires/main/low/sets/setimages/Pro/S5_-_Command_Destroyer_-_Gray_Death_Tribe_Destroyer_Pro6.jpg
